,beer_karma,beer_marked,join_date,location,sex,user_id,user_name
1193,"2,755","1,511","Jun 8, 2003",Washington,Male,2228,woemad
1194,401,818,"Oct 14, 2009",Pennsylvania,Male,381806,gpblackgt
1195,0,"1,908","Aug 17, 2002",California,Male,630,thelongbeachbum
1196,911,"1,728","Nov 8, 2013",Ontario (Canada),Male,762962,byronic
1197,601,893,"Apr 2, 2010",Michigan,Male,444325,linnymtu
1198,0,785,"Nov 7, 2011",Kentucky,Male,636542,twelveounces
1199,583,"1,742","Aug 5, 2008",Massachusetts,Male,240249,waiting4lunch
1200,676,"1,527","Nov 25, 2013",Oregon,Male,766181,south2nw
1201,"1,576","1,137","May 10, 2009",Arizona,Male,329084,phelps
1202,"1,248",979,"Feb 27, 2009",Illinois,Male,303023,kawilliams81
1203,580,"1,889","Mar 25, 2010",Ontario (Canada),Ontario (Canada),441811,molson2000
1204,0,"1,030","Jun 29, 2011",Texas,Male,607156,mattsweatshirt
1205,"1,159","3,280","Jul 31, 2014",Washington,Male,836463,donkster46
1206,0,"1,007","Dec 9, 2008",New York,Male,275190,yesyouam
1207,"3,190","2,942","Nov 29, 2006",California,Male,109437,hophead84
1208,497,"1,345","Mar 9, 2012",Maryland,Male,663770,evan
1209,720,892,"Sep 21, 2012",New York,Male,695286,amitc
1210,514,866,"Mar 2, 2014",Ohio,Male,785981,ttylicki
1211,620,659,"Apr 6, 2012",Illinois,Male,671333,maxcoinage
1212,"1,562","1,168","May 8, 2013",Michigan,Male,731736,treyiswilson
1213,0,"1,078","Jun 1, 2012",New Jersey,Male,679115,gww1864
1214,827,983,"Jun 21, 2010",District of Columbia,Male,472010,starrdogg
1215,439,"1,197","Mar 11, 2011",Florida,Male,578607,hopkrid
1216,424,"1,037","May 2, 2010",Texas,Male,455228,bundy462
1217,0,901,"Oct 4, 2013",Missouri,Missouri,757412,wobbly
1218,"1,407",822,"Mar 16, 2004",Ohio,Male,5343,mattcrill
1219,392,944,"Nov 17, 2013",California,Male,764703,booner818
1220,0,869,"Mar 27, 2013",Tennessee,Male,725840,washuffizi98
1221,"2,068","1,314","Jun 10, 2004",Connecticut,Male,6719,connecticutpoet
1222,495,"1,065","Aug 10, 2013",Pennsylvania,Male,747847,tvghost
1223,0,879,"Jul 10, 2012",Minnesota,Male,684333,mn_beerticker
1224,444,"1,229","Oct 10, 2007",Massachusetts,Massachusetts,164080,mattycasey
1225,565,"1,325","Dec 19, 2013",Pennsylvania,Male,770579,robgage
1226,"1,382",954,"Nov 14, 2007",Rhode Island,Male,172656,duhast500
1227,931,766,"Oct 10, 2005",North Carolina,Male,43341,carolinabeerguy
1228,630,651,"May 21, 2013",Pennsylvania,Male,733485,chipmurray
1229,876,"1,359","Mar 23, 2006",Maryland,Male,71283,budlum
1230,621,"1,549","Feb 19, 2015",Connecticut,Male,946790,tommorris
1231,0,798,"Sep 22, 2010",Connecticut,Male,506146,rmoenay
1232,532,"1,132","Mar 6, 2013",Illinois,Male,722103,kodt
1233,0,684,"Aug 11, 2010",New Jersey,Male,490426,patm1986
1234,"1,250",838,"Nov 11, 2002",Iowa,Male,1005,daledeee
1235,318,819,"Mar 8, 2012",Pennsylvania,Male,663581,segelstrom
1236,420,"1,745","Dec 15, 2011",Minnesota,Male,642188,hopstout
1237,"1,656","1,158","Dec 1, 2001",Minnesota,Male,185,budgood1
1238,"1,312","1,065","Jun 26, 2014",Minnesota,Male,813531,admiralozone
1239,0,754,"Aug 22, 2013",Georgia,Male,750070,kushlash23
1240,0,824,"Nov 17, 2008",Illinois,Male,267503,kickinthechalice
1241,"1,342",864,"Feb 19, 2005",Ohio,Male,15156,ftownthrowdown
1242,0,886,"Jan 29, 2010",Colorado,Male,421140,hiphopj5
1243,506,"1,508","Jun 1, 2014",Pennsylvania,Male,802769,bconeseven
1244,434,847,"Jul 29, 2012",New York,Male,686946,clay23
1245,0,735,"Jan 2, 2014",Illinois,Male,773490,knoxrb12
1246,408,"1,188","Feb 20, 2012",California,Male,660619,ambruns1979
1247,"1,810","1,119","Feb 15, 2006",Ohio,Male,65347,neenerzig
1248,490,"1,006","Oct 14, 2010",Ohio,Male,514125,speedvagen
1249,933,876,"Jun 16, 2009",Oregon,Male,340851,artoolemomo
1250,0,843,"Dec 14, 2012",New York,Male,707747,phishbone23
1251,468,"1,068","Oct 7, 2011",Illinois,Male,625108,rihup
1252,0,921,"Sep 25, 2011",Texas,"Oct 17, 1991 (Age: 26)",621906,chasetheace
1253,687,"1,002","Sep 8, 2011",Pennsylvania,Male,619621,nrs207
1254,305,821,"Jul 25, 2013",North Carolina,Male,743731,djgustafson
1255,360,665,"Aug 19, 2008",Pennsylvania,Male,243446,comfortablynirm
1256,0,792,"Oct 17, 2013",Arizona,Male,759472,sammyg832
1257,294,713,"Sep 1, 2014",Massachusetts,Male,856371,lutherbrau
1258,673,707,"Dec 4, 2013",Florida,Male,767622,lochnessmonster
1259,431,"1,058","Nov 7, 2013",Indiana,Male,762711,viperman1316
1260,508,"1,528","Jun 18, 2008",Minnesota,Male,228702,sparx1100
1261,344,"1,166","Dec 29, 2010",Georgia,Male,545441,colsanders123
1262,"1,429","1,035","Nov 30, 2009",Oregon,Male,398670,vkv822
1263,852,"1,257","May 23, 2009",Virginia,Male,333192,seanchai
1264,0,743,"Dec 24, 2013",New Jersey,Male,771899,jaemeno3
1265,641,"1,931","May 3, 2010",Ontario (Canada),Male,455670,dapan
1266,0,816,"Jul 20, 2008",Texas,Male,236083,stoffel
1267,476,"1,319","Jul 19, 2014",Nevada,Male,828879,sellen
1268,329,854,"May 13, 2008",Ohio,Male,219230,jsurfs82
1269,0,903,"Feb 17, 2014",Pennsylvania,Male,782779,zetcha7x
1270,563,"1,083","Aug 24, 2010",Indiana,Male,495187,jdizzle
1271,410,966,"Jun 23, 2014",Massachusetts,Male,811627,bogdawg
1272,610,840,"Jan 9, 2011",New Jersey,Male,550418,sjones5045
1273,430,947,"Oct 22, 2013",Kansas,Male,760209,lightnerliquorks
1274,247,781,"Mar 7, 2012",Virginia,Male,663374,pgvg
1275,392,861,"Mar 20, 2012",Wisconsin,Male,666604,tonytalon
1276,344,"1,209","Apr 20, 2013",Minnesota,Male,729401,ccutch
1277,0,751,"Sep 25, 2008",Michigan,Male,252721,zoso1967
1278,"1,040","1,252","Apr 1, 2015",New York,Male,968017,bgold86
1279,0,897,"Apr 8, 2013",New York,New York,727594,civicm87
1280,544,"1,129","May 1, 2014",Massachusetts,Male,797770,snowmageddon
1281,0,894,"Jun 1, 2012",Illinois,Male,679112,popnloads
1282,555,"1,089","Jul 13, 2011",Florida,Male,609697,jcb7472
1283,"2,063","1,264","Sep 8, 2005",Pennsylvania,Male,38560,sholland119
1284,0,"1,016","Dec 29, 2013",Georgia,Male,772755,rudabegga9
1285,499,936,"Aug 18, 2013",Kentucky,Male,749286,edhizdeid
1286,680,"1,219","Feb 2, 2013",Ohio,Male,716308,ohiobeer29
1287,0,"1,025","Aug 20, 2007",Colorado,Male,154141,stampfler07
1288,577,"1,924","Sep 6, 2008",Massachusetts,Male,247581,liquorpig
1289,457,"1,129","Jun 15, 2011",Wisconsin,Male,604522,ajzy
1290,366,747,"Aug 9, 2010",Illinois,Illinois,489711,scottwurst
1291,0,815,"Nov 9, 2007",Illinois,Male,171234,gehrig
1292,0,941,"Jul 30, 2003",Colorado,Colorado,2555,katan
1293,982,"1,010","Feb 6, 2013",Missouri,Male,717140,bosoxfan20
1294,377,788,"May 4, 2009",Pennsylvania,Male,326980,larrymyers
1295,415,846,"May 4, 2013",Florida,Male,731223,dustinswb
1296,590,"1,413","Jan 28, 2013",Illinois,Male,715563,inglewood
1297,0,"1,049","Jan 3, 2012",New Jersey,Male,652741,facundocnb
1298,0,905,"Dec 25, 2012",California,Male,709795,sloelco
1299,0,"1,062","Oct 23, 2012",Maryland,Male,700333,proclarush
1300,523,"1,628","May 7, 2013",Illinois,Male,731555,kidzord
1301,"1,210",749,"Aug 16, 2009",New Jersey,Male,360535,wiffler27
1302,0,734,"Aug 30, 2007",Kentucky,Male,155782,dalepryor
1303,"2,811","1,855","Apr 6, 2003",Connecticut,Male,1872,sulldaddy
1304,0,607,"Nov 12, 2010",South Carolina,Male,524884,carolinakev
1305,435,"1,092","Jun 14, 2009",New York,Male,340229,virinow
1306,492,"1,013","Jan 21, 2010",Massachusetts,Massachusetts,418259,brandonld23
1307,0,865,"Nov 5, 2005",Iowa,Iowa,47562,blakaeris
1308,0,"1,112","Jan 9, 2013",California,Male,712161,coolethan
1309,663,"1,543","Dec 4, 2010",California,Male,534304,spark3148857
1310,580,"1,113","Jun 16, 2005",Massachusetts,Male,24484,harsley
1311,347,795,"Sep 5, 2010",Illinois,Illinois,499671,jtransel
1312,"4,331","2,005","Dec 20, 2001",New Hampshire,Male,196,bierman9
1313,362,812,"Jan 23, 2010",New Jersey,New Jersey,419024,timtac
1314,503,"1,467","Aug 30, 2009",Pennsylvania,Male,365119,johnk17
1315,530,"1,305","Feb 24, 2014",California,Male,784645,sourdog
1316,453,626,"Oct 14, 2013",Ohio,Ohio,759005,beef_curtains
1317,0,894,"Jun 24, 2005",Texas,Texas,25884,goochpunch
1318,0,"1,418","Feb 16, 2002",Pennsylvania,Pennsylvania,263,adr
1319,0,868,"Jun 12, 2012",Illinois,Male,680544,cfrances33
1320,510,880,"Jan 21, 2010",Colorado,Male,418123,carteravebrew
1321,390,730,"Nov 3, 2012",Louisiana,Male,701754,headytheelder
1322,367,797,"Sep 7, 2010",New Jersey,Male,500285,dougwillhike
1323,760,"1,450","Oct 18, 2008",Connecticut,Male,384289,hoppymcgee
1324,889,834,"Feb 14, 2012",Ohio,Male,659679,johnnymc
1325,489,"1,009","May 29, 2005",Pennsylvania,Male,21245,dgherm
1326,756,"1,171","Jun 14, 2009",New York,"Aug 23, 1988 (Age: 29)",340066,craftaholic
1327,420,"1,139","Jun 25, 2013",Missouri,Male,738703,moarmare
1328,351,841,"Dec 15, 2013",Pennsylvania,Male,769453,sharknado
1329,976,833,"Mar 24, 2010",Ohio,Male,441176,spider889
1330,439,"1,074","Jan 31, 2009",Illinois,Male,293425,midwestba
1331,469,776,"Mar 8, 2014",Ohio,Male,787350,gaddabble
1332,0,853,"Nov 21, 2003",New Jersey,Male,3721,foxman
1333,347,711,"Oct 11, 2013",Indiana,Male,758496,jjwisenheimer
1334,0,"1,183","Apr 22, 2009",Connecticut,Male,322950,hopstoopid120
1335,508,"1,018","Mar 11, 2013",Wisconsin,Male,722920,lunarbrew
1336,718,"1,219","Oct 25, 2008",Missouri,Male,260552,stephensinner
1337,525,"1,267","Aug 30, 2012",New York,Male,691959,gfd400
1338,0,604,"Dec 11, 2012",North Carolina,Male,707211,toddthompson
1339,600,908,"Jan 21, 2013",New York,Male,714189,indydad
1340,"1,849","1,320","Jul 16, 2015",Mississippi,Male,1015020,squire
1341,425,808,"Sep 25, 2012",Texas,Male,695994,techichi
1342,"1,016","1,056","May 3, 2013",Colorado,Male,731118,denverhophead
1343,271,710,"Oct 12, 2009",Indiana,Male,380679,dsauter
1344,"2,886","1,967","Apr 26, 2003",Connecticut,Male,1987,boto
1345,460,"1,131","Mar 26, 2012",Pennsylvania,Male,669129,adamp
1346,0,738,"Apr 19, 2010",Indiana,Male,450360,cosmonick
1347,"1,760","1,045","Jun 18, 2012",Michigan,Male,681417,serialticker
1348,334,895,"Nov 30, 2010",South Dakota,Male,532491,nuebs
1349,363,785,"Jan 16, 2013",Indiana,Male,713360,instinct2
1350,390,846,"Jul 5, 2012",Texas,Male,683561,exaltednecrosis
1351,474,694,"Mar 5, 2014",New York,Male,786683,mmmbeerny
1352,0,912,"Jun 3, 2014",Oklahoma,Male,803101,basoos1
1353,422,"1,010","Nov 18, 2011",Alabama,Male,638144,justinm4bama
1354,479,704,"Dec 6, 2012",New York,Male,706483,monkeybeerbelly
1355,"1,606","1,003","Oct 27, 2004",Michigan,Male,9710,jp32
1356,"2,215","1,407","Sep 3, 2007",California,Male,156496,charlzm
1357,558,"1,602","Apr 20, 2010",Minnesota,Minnesota,450794,einman
1358,464,"1,161","Oct 5, 2005",North Carolina,North Carolina,42667,soto
1359,"1,279",846,"Aug 10, 2007",Massachusetts,Male,152291,chinabeergeek
1360,0,666,"Oct 5, 2012",Virginia,Male,697491,e30todamax
1361,385,766,"Aug 2, 2014",Illinois,Male,837589,kplooki
1362,509,"1,385","Aug 27, 2012",Illinois,Male,691499,xdtfx
1363,0,952,"Jun 25, 2005",Texas,Male,26063,skeeterhawk
1364,378,611,"Nov 12, 2012",Ohio,Male,703024,nollie77
1365,0,"1,044","Nov 6, 2009",Pennsylvania,Male,390058,chefhatt
1366,0,692,"Jul 24, 2007",Ohio,Male,149326,hustlesworth
1367,"1,661","1,154","May 20, 2007",California,Male,139277,augustgarage
1368,586,"1,175","Jun 29, 2011",Maine,Male,607196,dinoblueshoes
1369,518,"1,600","Feb 15, 2009",California,Male,298865,mickeyhops
1370,683,993,"Oct 4, 2012",Virginia,Male,697383,beer-a-lot
1371,789,868,"Dec 29, 2010",New York,Male,545121,cambabeer
1372,"2,449","2,980","Apr 19, 2009",Sweden,Male,321740,evil_pidde
1373,159,"1,088","Sep 4, 2014",Ohio,Male,858038,rice_nate_25
1374,0,"1,187","Dec 3, 2013",Kentucky,Male,767485,target88
1375,0,652,"Aug 30, 2010",Maryland,Maryland,497441,vandemonian
1376,429,820,"Mar 7, 2010",Maryland,Male,435413,csurowiec
1377,401,979,"Mar 26, 2011",Pennsylvania,Male,585451,sludgegnome
1378,544,889,"Jun 29, 2008",Connecticut,Male,231338,pjs234
1379,429,861,"Mar 1, 2010",Oregon,Male,433248,doucmehu
1380,588,"1,441","Jan 31, 2014",Illinois,Male,779405,cso
1381,536,854,"Feb 23, 2013",Maryland,Male,720081,jandjmd
1382,0,"1,050","Sep 1, 2013",Minnesota,Male,751832,mmulebarn
1383,0,840,"Jan 12, 2006",Georgia,Male,59482,kimcgolf
1384,386,881,"May 24, 2016",New York,Male,1148305,thoglund
1385,483,678,"Mar 15, 2013",Illinois,Male,723595,carmike813
1386,383,"1,074","May 4, 2006",Georgia,Male,77285,jrob21
1387,650,"1,532","Apr 15, 2014",British Columbia (Canada),Male,794551,beervana
1388,0,635,"Aug 13, 2012",Illinois,Male,689153,danthehopslamman
1389,0,827,"Dec 17, 2005",Texas,Male,55469,jujubeast6000
1390,0,"1,494","Jan 11, 2008",Ontario (Canada),Male,185832,bobsy
1391,507,678,"Apr 7, 2013",North Carolina,Male,727575,sfnc
1392,422,919,"Aug 3, 2010",Oklahoma,Male,487158,amp
1393,451,"1,101","Aug 20, 2013",Wisconsin,Male,749633,rilesmiles
1394,457,"1,070","Oct 19, 2011",Pennsylvania,Male,629762,timop
1395,399,712,"Jul 17, 2011",Ohio,Male,610566,jminch
1396,381,862,"Jul 24, 2014",Missouri,Male,831854,brewskibrandon
1397,457,941,"Jul 16, 2011",California,Male,610365,sansho
1398,519,"1,586","Aug 9, 2012",Texas,Male,688640,tiernan
1399,536,"1,286","Feb 27, 2011",Massachusetts,Male,573327,donfrap
1400,388,743,"Oct 5, 2013",Massachusetts,Male,757526,denzo
1401,0,882,"Jul 2, 2012",Pennsylvania,Male,683185,hockeyfighter19
1402,414,726,"Feb 18, 2013",Minnesota,Male,719015,tubadan
1403,0,884,"Aug 24, 2004",North Carolina,Male,8158,alexj
1404,794,"1,165","Nov 11, 2013",New York,Male,763478,jlabs
1405,721,"1,013","Mar 26, 2009",Pennsylvania,Male,312685,kap1356
1406,313,650,"Jun 4, 2013",Nebraska,Male,735601,demonichris
1407,279,966,"Jan 17, 2008",New Hampshire,Male,187643,tpauer
1408,"1,079",919,"Jan 15, 2006",Minnesota,Male,59997,dfillius
1409,0,961,"Jul 22, 2003",Ohio,Male,2501,beerbelcher
1410,310,666,"Jan 6, 2014",Illinois,Male,774614,skillz
1411,0,856,"Nov 19, 2013",Indiana,Male,765050,jho3325
1412,404,"1,403","Jan 15, 2008",Illinois,Male,187059,cpales
1413,0,"1,084","Aug 24, 2011",California,Male,617546,misterkilderkin
1414,403,"1,202","Oct 6, 2011",California,Male,624938,kramerwtmf
1415,387,"1,374","Dec 8, 2008",Ohio,Male,274755,dangerdawg
1416,435,"1,294","Aug 22, 2011",Texas,Male,617214,madddogg84
1417,"1,237",916,"Aug 12, 2007",Pennsylvania,Male,152731,callmemickey
1418,0,806,"Aug 15, 2010",New York,New York,492057,sunofneurot
1419,"1,028",749,"Jul 16, 2013",Illinois,Male,741995,1000lbgrizzly
1420,453,"1,227","Nov 6, 2010",Colorado,Colorado,522583,rkarimi
1421,"2,415","1,632","Feb 23, 2004",Pennsylvania,Male,4995,tgbljb
1422,383,943,"Dec 25, 2013",Kansas,Male,772016,theogre83
1423,"1,143",819,"Dec 21, 2003",North Carolina,Female,4107,tastybeer
1424,402,826,"Jul 8, 2013",West Virginia,Male,740806,xjmfcx
1425,0,"2,355","Jul 14, 2008",Australia,Male,234743,dgilks
1426,"1,189",753,"Apr 4, 2008",Minnesota,Male,208978,keefd
1427,293,"1,043","Feb 1, 2012",Massachusetts,Male,657781,delicatedelirium
1428,591,"1,309","Aug 6, 2006",Michigan,Male,91275,midlifec
1429,"1,338","1,035","Jul 2, 2014",New Jersey,Male,817832,urk1127
1430,470,"1,125","Aug 11, 2014",Iowa,Male,843896,lukegude
1431,620,"1,049","Apr 3, 2011",California,Male,589146,brianmandell
1432,"1,624",962,"Apr 4, 2005",Ohio,Male,17350,altbock
1433,415,"1,022","Jan 20, 2013",North Carolina,Male,714040,loosemoose1978
1434,0,"1,545","Jul 10, 2009",Massachusetts,Male,348087,ngeunit1
1435,"1,160","1,185","Feb 12, 2011",Wisconsin,Male,566415,wastingfreetime
1436,"2,464","1,785","Mar 7, 2003",British Columbia (Canada),Male,1700,canucklehead
1437,0,653,"Nov 18, 2011",New York,Male,638051,jk3
1438,953,988,"Nov 13, 2008",Georgia,Male,265939,coreyfmcdonald
1439,516,"1,268","Feb 1, 2012",Indiana,Male,657696,ljwalker
1440,423,"1,080","Jan 23, 2014",California,Male,777816,jwswigs
1441,0,976,"Jan 20, 2012",Texas,Texas,655725,kew
1442,359,979,"Jun 11, 2013",Connecticut,Male,736586,jtomczak
1443,"1,543","1,319","Jan 31, 2013",Pennsylvania,Male,716010,omnium
1444,535,819,"Jun 4, 2014",New York,Male,803305,johnct
1445,386,915,"Jan 31, 2014",Virginia,Male,779384,shepardcommander
1446,371,892,"Jan 12, 2013",Virginia,Male,712851,chriskayler
1447,535,"1,040","Mar 14, 2013",Wisconsin,Male,723499,fusebuddy
1448,"1,030",771,"Dec 26, 2010",Wisconsin,Male,544214,roaminggnome
1449,"1,471","1,007","Aug 14, 2005",Colorado,Male,34489,oxymoron
1450,"1,226",802,"Feb 21, 2005",New York,New York,15278,ommegangpbr
1451,"1,002","1,141","Jul 4, 2008",New York,Male,232335,clavisaurea
1452,426,"1,136","Feb 10, 2011",Pennsylvania,Male,565351,yergermeister
1453,"3,586","1,690","Sep 11, 2002",Massachusetts,Male,694,unclejimbo
1454,0,"1,006","Apr 28, 2013",New Jersey,Male,730484,ultimate
1455,552,"1,421","Aug 18, 2013",California,California,749420,eb1
1456,382,888,"Dec 21, 2008",Illinois,Illinois,278980,edfed
1457,0,853,"Sep 17, 2012",Texas,Male,694679,abex44
1458,504,839,"Jun 20, 2009",North Carolina,Male,342398,inspektor
1459,"2,960","1,618","Jan 18, 2003",Illinois,Male,1382,redrover
1460,341,728,"Sep 16, 2013",New Jersey,Male,754276,creekyjarls
1461,"1,860","1,870","Apr 3, 2010",Ontario (Canada),Male,444654,peensteen
1462,"1,335","1,485","Jan 14, 2013",Illinois,Male,713149,phboiler
1463,0,"1,558","Oct 10, 2003",North Carolina,North Carolina,3241,gcbrewingco
1464,0,840,"May 11, 2013",Illinois,Male,732109,t8dd
1465,445,746,"Jul 21, 2009",North Carolina,Male,351524,mattsmith413
1466,"1,144",655,"Feb 13, 2010",Illinois,Illinois,427254,fanofhefe
1467,424,"1,110","Jul 22, 2014",Idaho,Male,830700,joelclark
1468,517,"1,121","Oct 9, 2011",South Carolina,Male,625746,jfstilling
1469,397,813,"Jan 12, 2013",Washington,Male,712789,510a
1470,574,"1,627","Jul 8, 2013",New Hampshire,Male,740775,mikeypnh
1471,356,"1,019","Jan 26, 2008",North Carolina,Male,190012,fehrminator
1472,629,"1,674","Nov 1, 2014",Connecticut,Male,886400,xtonytx
1473,0,913,"Jan 6, 2013",South Dakota,Male,711749,eric908
1474,444,888,"Nov 24, 2009",Ohio,Male,396605,zanico
1475,501,"1,100","Dec 26, 2011",California,California,647292,pg2g
1476,0,772,"Jun 1, 2013",Illinois,Male,735207,ethanmc12
1477,0,792,"Aug 11, 2006",Massachusetts,Male,92207,kevgod
1478,304,"1,034","Mar 7, 2013",Kansas,Male,722243,thishops4u
1479,366,661,"Jan 29, 2012",Massachusetts,Male,657213,goldfishman
1480,0,"1,008","Jan 7, 2005",Rhode Island,Male,12844,bcolton1
1481,730,"2,616","Dec 27, 2017",Virginia,Virginia,1222909,1971bernat
1482,832,"1,143","Sep 6, 2013",Pennsylvania,Male,752645,psu_mike
1483,0,947,"Nov 19, 2008",New Jersey,New Jersey,268424,abcdefghijkyle
1484,552,"1,397","Sep 8, 2008",Connecticut,Female,248032,swierczt
1485,640,915,"Aug 21, 2010",New York,Male,494299,tschnab
1486,660,"1,019","Aug 24, 2011",New York,New York,617574,stignacious
1487,398,"1,020","Nov 19, 2011",California,Male,638253,beerbuddy21
1488,0,745,"Nov 13, 2006",Missouri,Male,107126,bradlikesbrew
1489,439,"1,125","Mar 1, 2010",California,California,433231,rick778
1490,"1,806","1,175","Dec 3, 2007",Maine,Male,176683,deltatauhobbit
1491,379,536,"Sep 29, 2013",Ohio,Male,756460,jordanimal
1492,397,735,"Dec 11, 2010",Wisconsin,Male,537281,byofb
1493,523,"1,037","Aug 19, 2014",Iowa,Male,848645,boogerisu
1494,0,522,"Aug 23, 2010",North Carolina,Male,494867,gr8zehaman
1495,671,"1,544","Feb 19, 2014",Austria,Male,783333,oidmoe
1496,404,859,"Sep 17, 2009",Virginia,Virginia,371142,sonofkyuss
1497,0,970,"Aug 1, 2014",Texas,Male,837160,big_dave
1498,0,778,"Aug 24, 2008",Pennsylvania,Male,244756,pabeerlover
1499,485,"1,216","Sep 13, 2013",Kentucky,Male,753831,dataylor21
1500,0,801,"Sep 10, 2007",Ohio,Male,157704,pwoods
1501,795,629,"Sep 3, 2010",Illinois,Male,498737,johnnychicago
1502,0,791,"Oct 2, 2007",Colorado,Male,162425,pokesbeerdude
1503,"2,182",634,"Feb 23, 2012",New Jersey,Male,661152,sammyjaxxxx
1504,"1,431",921,"Sep 30, 2004",Virginia,Male,9029,thesarge
1505,0,695,"Jan 20, 2009",Georgia,Male,289585,kromes
1506,566,"1,305","Apr 4, 2014",Pennsylvania,Male,792404,dogleg
1507,969,846,"Nov 7, 2009",Massachusetts,Male,390559,steve8robin
1508,0,581,"Oct 27, 2005",Illinois,Male,46103,bluemoonswoon
1509,978,"1,057","Mar 13, 2013",Wisconsin,Male,723269,benish
1510,"1,659","1,226","Dec 10, 2002",South Carolina,Male,1152,jisurfer
1511,344,719,"Jan 14, 2010",Pennsylvania,Pennsylvania,415527,allison01
1512,946,"1,763","Dec 29, 2009",Virginia,Male,409808,siege06nd
1513,626,679,"Jan 10, 2014",Ohio,Male,775442,glass_house
1514,354,597,"Mar 12, 2012",Maryland,Male,664168,numbernone
1515,442,730,"Oct 12, 2013",North Carolina,Male,758744,wvubrew
1516,"2,827","1,907","Jan 14, 2003",Oregon,Male,1347,reidrover
1517,483,947,"Jan 22, 2012",Colorado,Male,656065,mammothtarantula
1518,798,"1,107","Nov 25, 2014",Minnesota,Minnesota,898176,wer34truh
1519,467,"1,019","May 23, 2013",Massachusetts,Male,733771,boston_steve
1520,457,825,"Jun 10, 2011",Florida,Male,603495,closisinthehouse
1521,432,"1,123","Aug 18, 2013",New York,Male,749268,cooker_stp
1522,361,762,"Nov 27, 2015",Massachusetts,Male,1073862,dmcgirr
1523,454,"1,038","Feb 4, 2012",Florida,Male,658280,djtomain
1524,862,"1,586","Oct 11, 2010",Oregon,Male,512999,sharpski
1525,374,896,"Dec 20, 2013",Missouri,Male,771105,kcbeernerd
1526,470,"1,140","Aug 3, 2010",Florida,Female,487212,ninaturner
1527,368,893,"Dec 23, 2010",Virginia,Female,542937,bmjivi221
1528,430,998,"Jul 10, 2013",Pennsylvania,Male,741013,corburk
